YJR130C,0.92,0.85,0.6,0.08,-0.32,0.23,-0.01,0.11,-0.81,0.19,-0.42,0.47,-0.01,-0.07,-0.87,0.26,-1.21,0.25,-0.52,-0.07,-0.16,0.38,-0.1,0.22
YJR131W,0.47,0.47,0.53,0.11,-0.25,0.14,-0.08,0.27,-0.18,0.21,-0.34,0.09,-0.6,0.04,-0.95,-0.02,-0.04,0.25,0.11,0.16,-0.36,-0.04,0.19,-0.18
YJR132W,0.86,0.7,0.53,0.38,0,0.4,0.2,0.37,-0.71,0.18,-0.25,0.2,-0.47,0.06,-0.77,0.38,-1.19,0.37,-0.42,-0.23,-0.12,-0.14,-0.28,-0.04
YJR133W,0.18,0.04,0.23,-0.07,-0.09,-0.09,-0.86,0.04,-0.14,0.26,-0.24,0.26,-0.24,0.19,-0.21,-0.16,-0.07,0.28,0.04,0.12,-0.09,0.18,0.2,0.27
YJR134C,0.07,0.13,0.28,-0.04,-0.17,0.07,-0.09,0.04,-0.27,0.02,-0.23,0.03,-0.15,0.1,1.15,0.11,-0.76,-0.17,-0.32,-0.25,0.1,0.19,-0.04,0.21
YJR135C,0.22,0.13,0.19,-0.24,0,-0.12,0.09,-0.16,-0.03,-0.11,-0.43,0.26,-0.22,-0.21,-0.06,-0.43,0.58,-0.17,0.34,0.11,0.06,-0.06,0.26,0
YJR136C,0.01322351,0.15,0.04,0.12,0.19,-0.03,0.09,0.12,0.27,0.2,0.16,0.27,0.38,0.39,0.02,-0.3,-0.24,-0.61,-0.17,-0.28,0.1,-0.17,-0.45,-0.26
YJR137C,-0.42,-0.09,-0.2,0.7,1.03,-0.24,-0.27,-0.69,-0.5,-0.44,-0.46,0.16,0.46,0.68,0.55,-0.14,0.13,-0.6,0.17,0.03,0.63,-0.22,-0.06,-0.2
YJR138W,-0.45,-0.3,0.01,-0.25,0.41,-0.53,0.17,-0.4,0.11,0.19,0.2,1.23,-0.15,-0.28,0.51,-0.57,1.77,-0.08,-0.89,0.02,0.95,-0.61,-0.53,-0.51
YJR139C,0.99,0.71,0.25,-0.17,0.54,-0.01,0.17,0.01,0.09,-0.01,-0.06,0.04,-0.29,-0.3,0.27,-0.27,0.18,-0.06,0.1,0.13,-0.27,-0.69,-0.75,-0.61
YJR140C,-0.14,-0.05,-0.16,0.33,0.33,0.28,0.11,0.21,-0.27,0.09,0.26,-0.1,0.01,0.34,0.08,0,-0.7,0.11,-0.17,-0.09,0.14,-0.12,-0.29,-0.19
YJR141W,0.04,0.3,0.02,0.113502012,-0.26,-1.04,0.52,-0.28,-0.09,-0.54,0.26,0.375441891,0.13,-0.468942259,1.14,-1.01,0.23,-0.54,0.34,0.34,1.14,-0.63,0.45,-0.54
YJR142W,-0.29,-0.03,0.09,0.15,-0.08,-0.17,0.22,0.07,-0.54,0.01,-0.6,0.24,0.09,0.3,-0.03,-0.1,-0.19,0.03,0.09,0.25,0.05,0.22,0.09,0.15
YJR143C,-0.48,-0.17,-0.05,-0.19,0.14,0.06,-0.57,0.21,-0.39,0.16,0.1,0.3,0.09,0,0.28,-0.33,0.04,-0.26,0.09,0.56,0.03,0.14,0.17,0.09
YJR144W,-0.26,-0.06,0.22,0.53,0.24,0.42,-0.3,0.24,-0.34,0.21,-0.16,0.46,-0.13,0.32,-0.57,0.15,0.01,0.22,-0.36,-1.4,0.15,0.06,0.04,0.29
YJR145C,0.39,0.39,0.42,-0.45,-0.12,-0.43,-0.62,-0.34,-0.43,0.02,0.01,0.3,-0.03,0.35,0.09,-0.38,-0.18,-0.26,0.36,0.23,0.07,0.03,0.21,0.36
YJR147W,0.5,0.59,-0.06,-0.58,-0.11,-0.39,0.03,-0.02,-0.22,0.15,-0.4,0.25,-0.42,-0.35,0.06,0.02,0.23,0.01,0.39,0.29,0.37,-0.37,0.06,-0.04
YJR148W,0.5,1.06,1.3,0.47,-0.18,-0.33,-0.68,-0.58,-1.23,0.42,0.32,0.98,0.23,0.69,-0.39,0.05,-0.56,-0.33,-1.09,-0.71,-0.37,0.17,0.13,0.11
YJR149W,-0.37,-0.61,0.26,0.41055664,0.49,-0.32,-0.34,-0.436028755,-0.66,-0.44,0.11,0.160364492,0.47,0.07,0.45,-0.44,0.88,-0.14489237,0.88,0.11,0.8,-0.79,-0.2,-0.34
YJR151C,0.06,0.25,0.06,0.79,0.15,0.12,-0.46,0.03,-0.12,0.38,0.09,0.15,-0.08,-0.03,-0.03,-0.06,-0.1,-0.03,-0.15,-0.49,-0.15,-0.12,-0.15,-0.12
YJR152W,-0.13,-0.43,-0.29,-0.48,-0.13,-0.47,0.29,-0.52,-0.68,-0.25,-0.14,0.16,0.36,1.06,0.99,-0.06,0.39,-0.1,-0.01,0.27,0.4,-0.07,-0.15,-0.01
YJR153W,-0.22,0.23,-0.02,-0.48,0.23,-0.12,-0.31,-0.25,2.67,-0.5,-0.12,-0.22,0,-0.14,0.38,-0.7,-0.08,-0.52,-0.12,0.03,0.78,-0.19,-0.25,-0.08
YJR154W,0.06,0.11,0.04,0.2,-0.4,-0.19,-0.53,-0.45,-0.18,-0.13,0.32,0.13,0.4,0.47,0.72,-0.02,0.07,-0.18,-0.3,0.37,0.2,-0.3,-0.28,-0.16
YJR155W,0.07,0.31,0.24,-0.34,0,-0.32,0.2,-0.26,-0.11,0.24,0.1,0.23,0.003651031,0.02,-0.24,-0.18,-0.06,-0.21,-0.16,-0.29,0.45,0.22,0.03,0.06
YJR156C,-0.34,-0.39,-0.27,-0.12,0.34,-0.22,0.28,-0.44,-0.42,-0.38,0.27,-0.34,-0.14,-0.017787391,1.07,0.27,0.08,-0.27,0.64,0.53,0.66,-0.51,-0.14,-0.15
YJR158W,-0.37,-0.1,-0.19,-0.25,0.25,-0.26,0.3,-0.1,-0.35,-0.17,-0.52,0.04,0.25,-0.02,0.94,-0.22,-0.16,-0.46,0.53,0.72,0.82,-0.26,-0.22,-0.19
YJR159W,-0.4,-0.03,0.14,-0.2,0.21,-0.38,0.51,-0.24,0.14,-0.44,0.11,0.84,0.29,-0.06,0.31,-0.4,0.45,-0.5,0.29,0.16,1.12,-0.76,-0.79,-0.38
YJR160C,-0.1,0.47,0.52,-0.05,-0.32,-0.19,0.52,0.1,0.12,0.03,0.32,0.15,0,0.18,0.37,-0.42,0.11,-0.7,-0.55,-0.7,0.46,-0.02,0.07,-0.37
YJR161C,-0.22,-0.38,-0.23,0.02,0.21,-0.23,-0.23,-0.34,0.36,-0.03,0.55,0.21,0.72,0.1,0.33,-0.25,0.09,-0.41,0.19,-0.49,0.5,-0.14,-0.18,-0.14
YKL001C,-0.11,0.1,0.43,0.65,0.88,-0.44,-0.79,-0.51,-0.73,-0.45,-0.42,1.3,0.18,0.79,0.37,-0.58,-0.37,-0.44,-0.55,-0.09,-0.04,0.04,0.27,0.51
YKL002W,-0.06,0.12,0.26,0.35,-0.19,0.1,-0.36,0.1,-1.06,0.27,-0.79,0.19,-0.46,0.6,-0.62,0.21,-0.36,0.21,-0.67,0.31,-0.64,0.86,0.66,0.97
YKL003C,-0.2,-0.3,-0.22,-0.05,-0.47,0.01,-0.17,0.07,-0.47,0.51,-0.07,0.59,-0.33,0.13,-0.07,0.32,-0.28,0.17,-0.91,-0.13,-0.44,0.77,0.55,1
YKL004W,0.24,-0.11,-0.08,0.65,0.23,0.87,0.02,0.49,-0.18,-0.04,-0.68,-0.03,-0.38,0.07,0.24,0.46,-0.11,0.46,0.5,-0.58,-0.16,-0.68,-0.7,-0.51
YKL005C,0.28,0.43,0.2,0.09,-0.14,0,-0.11,0.12,-0.32,0.19,-0.4,0,-0.4,-0.19,-0.14,0.12,0,-0.03,0.11,-0.28,-0.11,0.23,0.08,0.22
YKL006C-A,0.08,0.18,-0.22,0.23,0.1,-0.62,1.01,-0.710980809,0.2,0.25,0.08,0.32038066,0.23,-0.09,-0.371436868,-0.69,0.728486988,-0.01,-1.19955944,0.603101716,0.082166886,0.547840867,-0.16,-0.57
YKL006W,-0.45,-0.22,0.02,0.21,0.63,0.39,0.58,0.35,0.47,0.23,0.14,0.27,0.1,-0.03,-0.27,-0.16,-0.16,0.17,-0.43,-0.55,-0.36,-0.31,-0.36,-0.27
YKL007W,0.21,0.17,0.25,0.24,-0.87,0.24,-1.01,0.05,-1.14,0.55,-0.5,0.34,-0.46,0.34,-0.61,0.23,-0.039719366,0.19,-0.66,0.03,-0.52,1.02,0.8,1.15
YKL008C,-1.2,0.05,0.68,0.85,0.98,0.29,-0.17,-0.85,-0.96,-0.06,0.6,0.98,0.89,0.52,0.78,0.15,0.28,-0.51,-0.64,-1.66,-0.44,-0.3,-0.04,-0.23
YKL009W,1.03,1.25,0.89,0.44,-0.67,0.5,-0.72,0.52,-1.21,0.5,-0.74,0.26,-0.99,0.06,-0.79,0.67,-0.002415522,0.48,-0.93,-0.28,-1.08,0.42,0.06,0.33
YKL010C,-0.06,0.18,-0.04,0.23,0.22,-0.03,0.09,0.27,0.17,-0.06,-0.42,-0.22,-0.13,-0.03,0.53,-0.29,0.09,-0.42,0.46,-0.09,0.5,-0.34,-0.27,-0.38
YKL011C,-0.3,-0.2,0.04,0.42,-0.1,0.24,-0.07,-0.17,-0.28,-0.39,-0.33,-0.01,-0.27,0.95,0.59,0.42,0.04,0.05,-0.32,0.32,0.34,-1.08,-0.05,0.16
YKL012W,-0.07,0.03,0.35,0.33,-0.25,0.36,-0.36,0.26,-0.59,0.23,-0.41,0.17,-0.41,0.32,-0.15,-0.34,-0.51,0.27,-0.51,0.18,-0.48,0.57,0.36,0.66
YKL013C,-0.41,-0.51,-0.2,0.03,0.05,-0.09,-0.1,-0.09,-0.45,-0.05,-0.22,0.28,-0.01,0.15,0.8,0.08,-0.03,0.15,-0.33,0.32,0.36,-0.56,0.33,0.5
YKL014C,0.58,0.58,0.14,0.4,0.29,0.39,0.29,0.41,-0.03,-0.03,-0.08,-0.23,-0.19,-0.02,-0.15,0.29,-0.17,-0.45,0.21,-0.03,-0.43,-0.36,-0.66,-0.71
YKL015W,-0.04,-0.1,-0.17,-0.05,0.01,-0.31,-0.05,-0.01,-0.3,-0.26,-0.07,-0.37,-0.2,0.19,0.58,0.3,0.18,-0.12,0.33,0.77,0.37,-0.04,-0.26,-0.37
YKL016C,-0.48,-0.71,-0.14,0.17,0.23,0.05,-0.23,0.28,-0.05,0.19,-0.06,0.08,-0.14,0.15,-0.29,-0.28,-0.4,0.09,-0.19,0.22,0.35,0.44,0.26,0.44
YKL017C,-0.21,-0.16,0.18,0.07,0,-0.16,-0.54,0.16,0,-0.12,0.24,0.08,-0.01,-0.16,0.57,-0.12,-0.01,-0.33,-0.04,0.49,0.41,-0.1,-0.07,-0.16
YKL018W,0.24,0.13,-0.11,0.04,0.24,0.24,0.18,0.25,0.2,0.26,0.08,0.27,-0.09,-0.08,-0.32,0.03,-0.36,0.11,-0.26,-0.47,-0.21,-0.05,-0.23,-0.09
YKL019W,-0.27,-0.56,-0.08,0.09,-0.15,0.04,-0.05,0.13,-0.12,0.08,-0.17,0.26,-0.08,-0.07,0.5,0.02,-0.02,0.09,-0.42,-0.08,0.69,-0.01,0.05,0.13
YKL020C,-0.01,-0.02,-0.33,-0.05,0.1,-0.05,0.38,0.26,0.16,0.17,-0.11,-0.42,-0.2,-0.09,-0.01,0.01,0.41,-0.3,0.34,0.36,0.29,-0.17,-0.25,-0.44
YKL021C,1.1,1.03,0.49,0.17,-0.35,0.26,0.01,0.21,-0.75,0.21,-0.39,-0.11,-0.83,-0.33,0.01,0.3,-0.35,0.14,-0.7,0.13,-0.18,0.13,-0.22,0
YKL022C,0.51,0.24,0.21,-1.6,0.1,-0.33,-0.25,0.07,-0.23,0.15,-0.21,0.21,-0.23,0.17,0.18,0.02,-0.02,0.12,0.32,0.53,0.04,0.02,-0.02,0
YKL024C,0.81,0.69,0.66,0.48,0.19,0.4,-0.11,0.28,-0.38,0.23,-0.58,0.09,-0.58,0.04,-0.48,0.16,-0.45,0.34,-0.81,-0.5,-0.53,0.14,-0.11,0.04
YKL026C,-0.11,0,-0.16,-0.31,-0.07,0.18,0.41,0.23,0.51,-0.04,-0.65,-0.41,-0.1,-0.43,0.28,-0.11,0.07,0.2,-0.11,-0.19,0.48,0.07,0.04,0.22
YKL028W,0.1,0.15,0.07,0.19,-0.13,0.14,0.09,0.22,-0.37,0.22,-0.55,-0.1,-0.47,-0.01,-0.17,0.2,-0.1,0.15,-0.55,0.12,-0.47,0.6,0.3,0.37
YKL029C,1.59,1.19,0.78,0.77,-0.53,0.65,-0.56,0.19,-0.97,0.3,-0.5,0.35,-0.44,0.4,-0.17,0.53,-0.38,0.4,-0.88,-0.81,-0.73,-0.41,-0.47,-0.3
YKL032C,0.25,0.26,0.26,0.79,0.13,0.73,-0.31,0.31,-0.7,0.4,-0.6,0.16,-0.65,0.22,-0.18,0.74,-0.25,0.14,-0.78,-0.27,-0.8,0.31,-0.02,-0.12
YKL034W,-0.6,-0.43,-0.21,0.08,0.22,0.09,0.19,0.28,0.21,0.03,-0.07,-0.03,0.05,-0.12,0.24,-0.18,0.21,-0.03,0.33,-0.34,0.25,-0.09,-0.01,-0.07
YKL035W,-1.5,-2.06,-0.7,0.48,0.58,0.72,-0.44,0.08,-0.62,-0.46,-0.54,-0.04,0.14,0.31,1.13,0.52,0.6,0.24,0.08,0,0.75,0.1,0.21,0.43
YKL038W,0.4,0.05,-0.29,0,0.24,-0.26,-0.18,0.07,0.36,-0.1,-0.13,-0.26,-0.13,-0.18,0.96,-0.26,-0.13,-0.43,0.6,0.25,0.55,-0.1,-0.52,-0.5
YKL039W,-0.53,-0.57,-0.72,-0.31,0,0.06,0.26,0.26,-0.23,0.31,0.35,0.2,0.11,-0.18,0.3,-0.12,0.06,0.08,-0.25,0.2,0.01,0.3,0.13,0.25
YKL040C,-0.03,-0.03,0.09,0.03,-0.19,0.3,-0.04,0.19,-0.33,0.17,-0.39,0.05,-0.41,0.12,1.64,0.29,-0.71,0.17,-0.67,0.02,-0.53,0.53,0.16,-0.45
YKL041W,-0.16,-0.03,-0.1,-0.18,-0.27,-0.24,-0.41,-0.16,-0.45,-0.13,0.27,0.3,-0.45,-0.02,0.38,-0.16,-0.19,0.02,0.27,1.49,0.09,-0.03,-0.06,0.2
YKL042W,-0.26,0.61,0.69,-0.11,0.07,-0.37,-0.28,-0.26,-0.06,0.04,0.51,0.09,0.42,0.39,0.57,-0.35,-0.3,-0.01,-0.32,0.23,-0.04,-0.62,-0.28,-0.32
YKL043W,-1.21,-0.77,-1.52,-0.11,0.12,0.36,0.5,0.54,-0.1,0.36,-0.04,-0.08,-0.34,0.13,0.67,0.17,0.55,0.32,0.39,0.46,0.67,-0.28,-0.4,-0.4
YKL045W,-0.06,1.02,1.01,-0.43,-0.91,-1.03,-0.52,-0.91,-0.83,0.83,0.65,1.13,0.42,0.84,0.24,-0.45,-0.52,-0.72,-0.47,-0.16,0.31,0.38,0.03,0.13
YKL046C,-0.02,0.04,0.34,0.37,0.27,0.1,-0.22,-0.04,-0.15,0.22,0.07,0.54,0.24,0.32,-0.12,0.04,-0.5,-0.01,-0.61,-0.48,-0.57,0.15,-0.08,0.11
YKL048C,-0.33,0.05,0.59,0.71,0.18,0.33,-0.09,-0.15,-0.81,-0.09,-0.64,0.35,-0.25,0.38,0.33,0.68,0.19,0.15,-0.29,-0.79,-0.46,-0.02,-0.09,0.07
YKL049C,0.48,0.55,0.71,0.77,-0.46,0.45,0.07,0.08,-0.95,-0.03,-0.31,0.1,-0.39,0.02,-0.29,0.58,-0.37,0.13,-0.39,-0.29,-0.69,0.01,0.01,0.23
YKL050C,0.04,0.38,0.47,0.29,0.28,0.23,-0.21,-0.14,-0.81,-0.17,-0.47,0.5,-0.21,0.1,0.43,0.06,0.5,-0.41,0.08,-0.43,0.41,-0.19,-0.45,-0.31
YKL051W,0.67,-0.01,0.08,0.53,-0.43,0.44,-0.23,0.36,-0.47,0.26,-0.56,0.31,-0.47,0.21,-0.31,0.53,-0.07,0.34,-0.58,-0.47,-0.25,0.09,-0.09,0.11
YKL052C,-0.09,-0.14,0.46,0.9,0.15,0.85,-0.34,0.23,-0.77,-0.08,-0.91,0.23,-0.8,0.32,-0.11,0.72,-0.09,0.57,-0.67,-0.77,-0.57,0.29,0.26,0.38
YKL054C,0.69,0.64,0.63,-0.7,-0.34,0.36,-0.41,0.28,-0.7,0.4,-0.62,-0.03,-0.66,0.32,-0.66,0.16,-0.09,0.09,-0.54,0.09,-0.37,0.63,0.38,0.46
YKL055C,-0.28,-0.19,-0.19,0.22,-0.4,0.28,0.11,0.05,-0.74,0.12,0.26,0.12,-0.11,-0.12,0.44,0.23,0.15,-0.03,0.46,-0.44,0.12,-0.14,0.02,0.08
YKL056C,-0.53,-0.46,-0.37,0.09,0.67,0.36,0.45,0.27,0.97,0.27,0.19,0.19,0.22,-0.2,-0.25,-0.19,0.39,0.18,0.45,-1.27,-0.16,-0.4,-0.37,-0.51
YKL057C,0.1,0.08,-0.14,0.48,-0.57,0.28,0.2,0.28,0.2,0.25,0.23,0.09,-0.3,0.15,0.26,0.23,-0.005483559,-0.13,-0.28,-0.42,0.15,-0.23,-0.4,-0.5
YKL058W,-0.33,-0.31,-0.09,0.23,0.41,0.24,-0.06,0.11,0.03,0.12,-0.12,0.34,0.14,0.09,-0.8,0.29,0.33,0.29,0.05,-0.61,-0.24,-0.07,-0.1,0.07
YKL059C,-0.25,-0.02,-0.01,0.13,-0.46,0.02,-0.18,-0.01,-0.8,0.11,0.1,-0.11,-0.02,0.64,0.4,0.33,-0.23,0.06,-0.25,0.33,0.01,0.14,-0.11,0.14
YKL060C,-0.89,-1.17,-0.86,0.08,0.28,0.35,0.15,0.57,0.49,-0.51,0.29,0.42,0.11,0.32,0.13,0.52,-0.25,0.47,0.1,-0.2,-0.26,0.08,-0.09,-0.14
YKL061W,-0.22,-0.28,-0.11,-0.05,0.69,-0.18,0.01,-0.23,-0.19,-0.15,0.02,-0.05,0.08,-0.11,1.18,-0.12,0.21,-0.29,0.26,0.02,0.47,-0.25,-0.44,-0.28
YKL062W,-0.9,0.5,-0.29,-0.49,-0.49,-0.41,-0.32,0.22,0.08,0.72,0.6,0.5,-0.48,-0.04,-0.19,0.01,-0.27,-0.11,-0.13,0.03,0.11,0.8,0.45,0.09
YKL063C,0.5,0.62,0.32,-0.06,-0.92,-0.31,-0.18,-0.25,-0.5,0.23,0.1,0.34,0.09,0.09,0.18,-0.12,-0.48,-0.06,-0.4,0.54,-0.11,0.32,-0.08,0.14
YKL064W,0.5,0.4,0.17,-0.01,0.17,-0.4,-0.16,-0.01,0.04,-0.26,-0.06,-0.22,-0.44,0.11,0.27,-0.24,0.31,-0.44,0.2,0.31,0.55,-0.13,0.08,-0.73
YKL065C,-0.48,-0.7,0,0.56,0.28,0.16,-0.11,-0.19,-0.61,-0.13,-0.06,0.27,0.08,0.24,0.61,-0.11,-0.14,-0.22,-0.34,-0.07,0.21,0.2,0.19,0.36
YKL067W,-1.22,-0.31,0.41,0.1,0.17,-0.45,-0.69,-0.93,-0.89,-0.01,0.36,0.95,0.75,0.7,1.01,0.01,-0.15,-0.21,-0.73,-0.22,0.25,0.23,0.26,0.6
YKL068W,0.58,0.18,0.01,0.5,0.23,0.3,-0.23,0.28,-0.1,0.11,-0.43,-0.18,-0.35,0.35,-0.21,0.18,-0.03,-0.12,-0.12,0.21,-0.41,-0.23,-0.18,-0.33
YKL069W,-0.14,-0.65,-0.1,0.74,0.64,0.52,0.19,-0.02,-0.85,-1.1,-0.6,-0.12,0.02,0.1,0.92,0.27,0.35,0.3,-0.07,0.01,-0.09,-0.51,-0.13,0.3
YKL072W,0.29,0.35,0.09,0.13,-0.03,0.02,-0.19,0.11,-0.25,-0.02,-0.69,-0.07,-0.35,0.02,0.06,0.15,0.44,0.02,0.09,-0.27,0.05,-0.1,0.02,0.11
YKL074C,0.77,0.61,0.31,0.3,-0.35,0.3,-0.01,0.38,-0.44,0.55,-0.44,0.16,-0.66,0.06,-0.57,0.48,-0.37,0.3,-0.74,-0.94,-0.66,0.49,0.18,0.3
YKL078W,1.38,1.19,0.41,0.39,-0.03,0.53,0.05,0.46,-0.2,0.39,-0.52,0.05,-0.87,-0.09,-0.44,0.57,0.01,0.17,-0.35,-1.15,-0.65,-0.21,-0.63,-0.46
YKL080W,-0.49,-0.47,-0.31,0.01,0.11,0.24,0.13,0.17,0.23,0.29,-0.09,0.35,-0.01,0.05,-0.49,0.17,-0.06,0.33,-0.02,-0.43,0.04,-0.02,0.16,0.13
YKL082C,1.2,1.06,0.62,0.33,-0.91,0.37,-0.6,0.35,-1.18,0.45,-0.79,0.41,-1.14,0.17,-0.88,0.64,-0.65,0.15,-0.68,0.5,-0.6,0.71,0.15,0.31
YKL084W,0.23,0.16,0.2,0.33,0.64,0.26,0.25,0.18,0.25,-0.26,-0.09,-0.01,-0.09,0.01,0.1,-0.14,0.03,0.11,0.25,-0.7,-0.24,-0.51,-0.7,-0.28
YKL085W,-1.83,-1.44,-0.75,0,0,0.15,-0.14,0.1,-0.43,0.05,-0.14,0.06,-0.11,0.41,0.53,-0.03,-0.08,0.39,-0.46,0.93,0.68,0.61,0.59,0.89
YKL087C,-0.12,-0.41,-0.39,-0.12,-0.33,0.01,-0.24,0.2,-0.2,0.09,-0.19,0.13,-0.35,-0.01,0.46,0.07,-0.14,0.35,-0.27,0.43,0.35,0.29,0.07,0.33
YKL088W,0.13,0.19,0.07,0.07,-0.28,-0.01,-0.49,0.11,-0.08,0.23,-0.17,0.09,-0.03,0.26,-0.09,0.01,-0.22,-0.37,0.27,0.32,-0.28,0.39,0.1,-0.22
YKL089W,-0.47,0.56,0.8,0.2,-0.11,-0.6,-0.31,-0.93,-0.14,-0.13,0.43,0.56,-0.51,0.53,0.47,-0.18,0.002454835,-0.44,0.17,0,0.45,-0.05,-0.16,-0.14
YKL090W,0.4,0.6,-0.1,0.095336006,-0.335957568,-0.28,-0.247539992,0.341695076,-0.073847458,0.34,0.887313434,-0.001601536,-0.289538877,-0.01,0.0236355,-0.9,-0.509475248,0.446522668,0.170575732,-0.109496638,-0.3776211,-0.43,0.57,-0.21
YKL091C,-1.09,-0.88,-0.71,0.11,0.06,-0.02,0.19,-0.25,0.07,-0.12,-0.48,-0.23,-0.22,0.33,0.47,-0.16,1.35,-0.15,0.02,0.07,0.25,0.42,0.4,0.56
YKL092C,0.962319353,-0.064332526,-0.529248057,1.082701533,-0.109951808,0.162723853,0.244945977,0.003140036,0.697335792,0.260651897,-0.361917285,-0.331896543,-0.039077383,-0.658526956,0.288708127,0.199063207,-0.225072406,-0.823149463,-0.208400857,0.050218954,-0.727805568,0.415508528,-0.533727975,0.24578957
YKL093W,-0.26,-0.18,-0.44,0.31,0.34,-0.04,-0.07,-0.03,0.33,-0.37,-0.87,-0.34,-0.03,0.48,0.51,-0.04,0.41,-0.37,0.64,-0.24,0.88,-0.19,-0.23,-0.19
YKL094W,0.28,0.14,0.05,0.53,0.16,-0.04,-0.15,0.19,-0.25,-0.25,-1.08,0.01,0.009864853,0.36,0.1,0.33,0.06,-0.02,-0.18,-0.21,-0.1,-0.32,-0.02,0.4
YKL095W,0.9,0.66,0.12,0.04,-0.35,-0.71,0.23,0.25,-0.23,-0.05,-0.14,-0.29,-0.45,0.03,0.31,-0.07,0.03,-0.21,-0.33,-0.41,-0.33,0.34,0.26,0.4
YKL096W,-1.85,-2.36,0.08,0.57,1.36,0.59,0.22,-0.46,-0.26,-0.59,0.48,0.83,1.12,0.66,0.7,0.5,0.82,0.08,0.24,-1.02,-0.73,-0.63,-0.29,-0.07
YKL098W,0.02,0.12,0.22,0.39,-0.1,0.32,-0.14,0.35,-0.36,0.38,-0.27,0.47,-0.14,-0.11,0.1,0.32,-0.36,0.2,-0.35,-0.48,-0.9,0.27,-0.04,0.09
YKL099C,0.91,0.84,0.75,0.28,-0.33,0.2,-0.33,0.1,-0.68,0.21,-0.5,0.36,-0.79,0.28,-0.54,0.43,-0.17,0.27,-0.7,0.14,-0.5,0.02,-0.19,-0.1
YKL100C,-0.28,-0.56,-0.35,-0.01527912,0.11,-0.63,0.35,-0.39,0.44,0.25,0.02,0.05,0.14,0.21,0.58,-0.47,0.22,0.08,0.3,-0.65,0.27,0.15,0.07,0.1
YKL101W,-0.36,0.35,0.97,0.43,0.16,-0.48,-0.68,-1.06,-0.48,0.16,0.09,0.8,0.42,0.88,0.13,-0.19,0.09,-0.55,-0.15,-0.24,0.16,-0.09,-0.17,-0.17
YKL103C,-0.43,-0.93,-0.71,-0.43,-0.55,-0.6,-1.04,-0.97,-0.95,0.12,-0.37,0.82,0.14,0.42,0.14,0.6,0.3,0.23,0.05,0.21,0.09,1.03,1.18,1.62
YKL104C,0.42,0.13,0,-0.32,-0.67,-0.09,-0.19,0.25,0.43,0.41,0.31,0.27,0.07,-0.07,-0.29,-0.45,-0.61,-0.18,-0.06,-0.65,0.1,0.41,0.43,0.32
YKL105C,-0.03,0.05,0.22,0.24,0.15,-0.03,-0.11,0.17,-0.47,-0.04,-0.49,0.74,-0.3,0.05,0.13,0.01,0.26,-0.15,-0.32,0.15,0.31,0.07,-0.3,-0.32
YKL106W,0.63,0.1,-0.34,0.1,-0.1,0.01,0.1,0.05,0.2,0.09,-0.14,0.14,0.15,0.17,-0.02,0.09,-0.14,-0.08,0.37,-0.32,-0.1,-0.27,-0.37,-0.32
YKL107W,-0.16,0.01,-0.07,-0.57,0.48,-0.01,0.53,-0.26,0.27,-0.22,-0.161857112,0.141977158,-0.11,-0.06,0.98,-0.02,0.34,-0.48,0.45,-0.18,0.52,-0.62,-0.5,-0.3
YKL108W,0.05,0.83,0.41,-1.82,-0.33,-0.5,-0.11,-0.62,0.02,0.37,0.3,0.43,0.49,0.78,0.14,-0.24,-0.5,-0.16,-0.2,0.3,0.27,0.27,-0.01,-0.15
YKL109W,-0.1,0.47,0.11,-0.82,-0.533543322,-0.56,0.579048324,-0.07,-0.002776205,0.12094683,0.329379528,-1.161862062,0.663308915,-0.03,1.95,0.251533781,-0.317877876,-0.46,-0.035281743,-0.230467393,0.337591223,-0.16,-0.44,0.11
YKL110C,0.78,0.53,0.24,0.05,-0.44,0.03,0,0.17,-0.21,0.14,-0.5,0.03,-0.39,0.16,-0.5,0.27,-0.65,0.3,-0.53,-0.08,0.07,0.36,-0.05,0.21
YKL112W,-0.95,-0.91,-0.51,0.02,-0.13,0.16,0.16,0.12,-0.35,-0.45,-0.48,-0.05,0,0.4,0.45,0.52,0.65,0.54,0,0.16,0.43,0.07,0,0.16
YKL113C,-0.162180003,0.138716546,-0.920750307,0.1138034,0.538840192,1.085061172,-0.479218557,0.214713112,0.427063242,-0.229718932,0.043161542,-0.381299225,0.154233249,0.306445652,0.04479241,0.048070745,-0.137285402,-0.102872327,-0.055850446,-0.598047201,-0.600530224,0.539236178,-0.386951917,0.400567101
YKL114C,0.3,0.47,0.33,0.12,-0.31,0.03,-0.14,0,-0.07,0.2,-0.26,0.3,0.12,0.17,0,-0.29,-0.95,-0.01,-0.35,0.08,-0.03,0.25,-0.07,0.1
YKL116C,0.34,1.57,-0.19,-0.53,-0.76,-0.67,0.18,-0.19,0.16,1.37,0.47,0.54,-0.15,-0.37,-0.46,-0.57,-1.22,-0.55,-0.3,-0.19,1.21,0.62,0.09,-0.4
YKL117W,-0.11,-0.24,-0.37,-0.07,-0.43,-0.01,-0.35,0,-0.49,0.22,-0.43,0.09,-0.45,0.16,-0.43,0.2,-0.45,0.26,-0.39,1.21,-0.58,0.97,0.81,0.88
YKL119C,-0.2,0.14,0.26,-0.13,0.17,-0.17,-0.06,-0.13,-0.35,0,-0.26,0.72,-0.26,0.11,0.05,-0.17,0.3,-0.07,0,0.25,-0.26,-0.11,-0.02,0.2
